,Title,Comment_ID,Text,Name,like,Date
2377,baisboqIwvU,UgyLmO54KcnfIFUBuaF4AaABAg,"<a href=""https://www.youtube.com/watch?v=baisboqIwvU&amp;t=25m25s"">25:25</a>康康臉直接垮掉🤣🤣",可可,0,2021-04-02T16:26:33Z
2378,baisboqIwvU,UgyhxNoBAkEY0fILiV14AaABAg,被公開處刑了 🥲,周凌鵰,11,2021-04-02T16:20:57Z
2379,baisboqIwvU,Ugx9tyCFBiW4KhB_2Kl4AaABAg,幫另一位阿達哭一波,縉ㄐㄧㄣˋ,7,2021-04-02T16:07:55Z
2380,baisboqIwvU,UgwH5QvbvIv_96KJkGN4AaABAg,"<a href=""https://www.youtube.com/watch?v=baisboqIwvU&amp;t=36m44s"">36:44</a>",D io,0,2021-04-02T15:27:45Z
2381,baisboqIwvU,UgzYdSJDghVwMWKYrFB4AaABAg,阿達XD,Hao,1,2021-04-02T14:49:42Z
2382,3GqWfq0fxXY,Ugwk5i6sF-5a-MYmGZl4AaABAg,比較好奇抹茶粉用哪款好 然後哪裡買,Himike,0,2021-04-12T11:00:01Z
2383,3GqWfq0fxXY,UgyjGW7QcT8Y1V0HKLF4AaABAg,好看👍👍👍,風雨,2,2021-04-07T23:42:10Z
2384,3GqWfq0fxXY,UgzOkJkGUVKteKqLRfB4AaABAg,羅勒有許多種類，目前最常見有甜羅勒，神聖羅勒，熱帶羅勒，<br>而九層塔就是熱帶羅勒，,冠廷 Kay,2,2021-04-01T14:24:44Z
2385,twXAPxVGHac,UgyjjCBXX_zmg9sQQvt4AaABAg,精彩 很讚,白謹通,0,2022-03-19T15:38:29Z
2386,twXAPxVGHac,Ugz3wkeXYwYNfr9w0fd4AaABAg,可惜沒讓老師放飛自我,haowei hu,1,2022-03-01T16:22:13Z
2387,twXAPxVGHac,Ugwi0x7pqN9v3mrViuB4AaABAg,我自己一直很喜歡周老師在談這些事的方式，但平常的內容有點聽不下去，<br>我覺得這一次聽到豪平可以用這種方式對談聽起來超舒服，或許之後老師可以朝這種更輕一點的方式讓大家吃得下去,mylife0614,2,2021-04-05T14:23:38Z
2388,twXAPxVGHac,UgwHwFzwDGCk3kNQouh4AaABAg,說真的說的跟哲學沒啥闢關係XD,Phone Dr.,1,2021-04-02T21:40:10Z
2389,twXAPxVGHac,UgwkqEPkutHn-3CJoPN4AaABAg,聽周老師談論這種話題超級有趣的,CHEWEI WU,1,2021-04-02T19:46:48Z
2390,twXAPxVGHac,UgymnV8Lgdo6sGaY9AR4AaABAg,如果僅僅只是普通朋友我相信一定有   但是如果是非常要好卻不是情侶的異性朋友，其中一方動機肯定不純,Chiwawa Thanos,0,2021-04-02T15:00:36Z
2391,twXAPxVGHac,Ugw2o2aLf03tZ3hm4Ox4AaABAg,用有趣的方法學哲學,Lee KT,0,2021-04-02T14:36:30Z
2392,twXAPxVGHac,UgxSjB2OzB-wEUi8BDJ4AaABAg,"<a href=""https://www.youtube.com/watch?v=twXAPxVGHac&amp;t=10m04s"">10:04</a> 找亮點",XY HOW,2,2021-04-02T14:21:22Z
2393,twXAPxVGHac,UgyS33ULxn2FI8E1A0N4AaABAg,"<a href=""https://www.youtube.com/watch?v=twXAPxVGHac&amp;t=08m00s"">08:00</a> 糟糕 我相信國民黨跟共產黨是真的愛台灣了",Tosha午安,3,2021-04-02T14:10:54Z
2394,twXAPxVGHac,UgzKZRh6gZdrmGqasrZ4AaABAg,為什麼么么那邊偷笑啦,Tosha午安,0,2021-04-02T14:08:57Z
2395,twXAPxVGHac,Ugzo-qmIo7w4xpVLj8l4AaABAg,來看老師😁,陳逸達Chen Yida,1,2021-04-02T08:23:42Z
2396,twXAPxVGHac,UgzyPpm61gaE2Rh8gaZ4AaABAg,精彩,瑋致,0,2021-04-01T07:20:20Z
2397,twXAPxVGHac,Ugwi-RV6D3C1gj8Op1l4AaABAg,之前QA案例覺得單純是女方個人意亂情迷，起碼沒有描述夫妻之間有問題,掏寶先生,1,2021-04-01T02:28:35Z
2398,twXAPxVGHac,UgwAvSawZc_WWbK33sp4AaABAg,"沒有不能談的事情 ,只是談完之後能不能解決(有沒有方法可以解決)或願不願意去改變(去做) .",YK C,6,2021-04-01T02:20:44Z
2399,twXAPxVGHac,UgwD1vtPtdeQNBJnWD94AaABAg,真的邏輯很清楚ㄟ,黃蓮,6,2021-03-31T21:47:30Z
2400,twXAPxVGHac,Ugxb9SydM5rzUvCxd9p4AaABAg,迷走大學的內容果然不是一般人可以消化der,Tika Lu,18,2021-03-31T14:14:08Z
2401,3FNutMF4Qdc,Ugw9lHTb52tLw9ht9ut4AaABAg,"<a href=""https://www.youtube.com/watch?v=3FNutMF4Qdc&amp;t=5m33s"">5:33</a> 本集金句：『What !?』",Lee KT,2,2021-04-02T14:08:23Z
2402,3FNutMF4Qdc,Ugx6E8FEywIq7Sd77O94AaABAg,等等，怎麼還有中...,CAT凱特,0,2021-04-01T12:25:11Z
2403,3FNutMF4Qdc,UgzZcYD7o6iSC-MzJIV4AaABAg,看完上接著看下，差點錯過中,Kinght,1,2021-04-01T11:26:08Z
2404,3FNutMF4Qdc,Ugxuldkei4BTTE0j9Np4AaABAg,宇珊感覺已登出XDDD,Emma Wu,8,2021-04-01T09:41:28Z
2405,3FNutMF4Qdc,UgxTj1jLhUUpN0aLz0V4AaABAg,精彩,瑋致,2,2021-04-01T07:20:39Z
2406,3FNutMF4Qdc,Ugyt14BZZm717i4WEtd4AaABAg,難怪要分三集,Luitomo Mori,1,2021-04-01T01:11:11Z
2407,9k6wAVeUwrk,Ugw7o8xRCCpirUy9Jqh4AaABAg,電車問題：司機應該不會想要撞哪邊，應該會先想辦法煞車，煞不住撞到人司機也盡到責任了<br>我被問過男友和媽媽掉水裡救誰，我說我的能力只救的了自己，我會盡力遊到岸上叫救生員幫忙，男友也很贊同這才是救得了人的方法,Evonne Chung,0,2022-07-02T03:21:20Z
2408,9k6wAVeUwrk,UgykheV5KV9X1czgySJ4AaABAg,主持人好吵一直插周老師的話 能不能讓周老師好好的敘述他的想法？？<br>搞的好像你比來賓聰明一樣，一直打斷人家的話，那你請周老師來的意義是什麼？都給你自己講就好了<br>🙄🙄🙄🙄,陳逸達Chen Yida,0,2022-06-25T19:46:05Z
2409,9k6wAVeUwrk,Ugwy5e6MeUuX08__1F54AaABAg,挖，是周偉航<br>G然在政論節目以外的地方看到TA,ji3g4arod,1,2021-04-07T13:26:30Z
2410,9k6wAVeUwrk,UgwRXN-tJzbg3Tb5Z0h4AaABAg,周老師舉的例子和情境劇表演都滿有哏的<br>聽他講嚴肅的問題不容易感到枯燥,Lee KT,1,2021-04-02T14:01:31Z
2411,9k6wAVeUwrk,Ugx5BaKFHTqyPRB4ND14AaABAg,「我會救我媽，然後為了妳跳河殉情。」選我正解,翊軒,6,2021-04-01T12:25:43Z
2412,9k6wAVeUwrk,Ugxv02RVzi5sLwTfl3h4AaABAg,精彩,瑋致,0,2021-04-01T07:20:49Z
2413,9k6wAVeUwrk,UgxgJ3Uv0selFZMle6x4AaABAg,周老師讚!,RUI 阿瑞,0,2021-04-01T06:29:13Z
2414,9k6wAVeUwrk,UgxWvVCqJJZr8Ik1AZ94AaABAg,在google podcast上這個節目的快轉和倒退鍵都是不能按（unable）的，拉下通知選單倒是可以按，但按了會從頭再來，也不能拉進度條，很不方便。,Theodore Gao,0,2021-04-01T06:19:31Z
2415,9k6wAVeUwrk,UgzP5peeuzjV7hn4ZnB4AaABAg,這問題其實簡單回答一下就好....之前聽過一個答案很好:  <br>男: 我媽會游泳我媽會救你<br>女: 不行，一定要你來救<br>男: 我如果下水，我媽會救我，那妳就死定了,wen chieh fang,4,2021-04-01T02:09:19Z
2416,9k6wAVeUwrk,UgyZtTTkOPPqqphGjTp4AaABAg,我看動圖還以為是持修XDD,低端玩家Huo-Lin  ,0,2021-04-01T00:42:12Z
2417,9k6wAVeUwrk,UgwZWoEkqZQNZpxKRzp4AaABAg,不好意思，貴節目的podcast版本似乎時間軸無法自己調整，是正常的嗎？在兩三個app試過都一樣說！每次都只能從頭開始就懶得聽了！,吳穆頡,0,2021-03-31T23:38:40Z
2418,9k6wAVeUwrk,Ugyzcj5hl2toH0dZMQV4AaABAg,我會說：「我是旱鴨子，我會打119！」<br>這是不是一個很好的逃避問題的答案呢？XD,Kenny Hsu,2,2021-03-31T22:38:42Z
2419,9k6wAVeUwrk,UgyJFMrE1JuQQ09WrZV4AaABAg,所以簡單來解答就是，對方想來找我吵架我就要先發制人先吵架😂,weiwei wei,1,2021-03-31T16:56:08Z
2420,9k6wAVeUwrk,UgwYE8FDAAeqi0CfHwR4AaABAg,这一集是在podcast上没有嘛,Donald Zou,1,2021-03-31T16:12:27Z
2421,9k6wAVeUwrk,UgzV6J7ORXugQDp0fNt4AaABAg,从Part.3倒回来听的，超棒诶！智慧浓度超高还有趣！,Andy,5,2021-03-31T14:11:17Z
2422,9k6wAVeUwrk,Ugwo7iGJl3otNPpCLX14AaABAg,Ya,黃豪平,14,2021-03-31T13:22:12Z
2423,9k6wAVeUwrk,Ugzsh9w5BSUJ8Vsg3nd4AaABAg,前排～,蔡瑀樘,1,2021-03-31T13:05:19Z
2424,-4bZ2JiKxTg,UgxYI2mV8npdWbYBTuB4AaABAg,不負責任重點整理<br>狗派<br>1.眉骨高<br>2.耳朵小、沒有耳廓 &gt; 需要安全感<br>3.眼睛水汪汪<br><br>貓派<br>1.特別有個性<br>2.法令紋很深 &gt; 比較多規範<br>3.手紋亂 &gt; 會想很多，需要乾淨<br><br>其他<br>1.顴骨飽滿 &gt; 為人熱情<br>2.嘴型越M &gt; 越能說話<br>3.顴骨大 &gt; 有領導力<br>4.額頭赤色 &gt; 容易生氣,吳江瑩,54,2021-03-31T08:16:15Z
2425,-4bZ2JiKxTg,Ugw4RPCg1y2oO5YGtkR4AaABAg,狗派特徵我中好幾個但我貓派而且極度討厭狗,Yun Xie,0,2022-06-22T04:22:04Z
2426,-4bZ2JiKxTg,UgzRQxjwvOkIfS0jFyl4AaABAg,我可以說 LGBT是貓派😂 我很多同性朋友都愛養貓🐱,陳MOMO,0,2022-04-11T19:13:38Z
2427,-4bZ2JiKxTg,UgxdYXIWDWkuiPOsFMN4AaABAg,如果是眉骨高 毛髮濃 嘴唇厚 眼睛小 單眼皮 鼻子高全中的人如何解😂,瞇瞇眼菜菜,0,2022-03-08T19:21:05Z
2428,-4bZ2JiKxTg,Ugwb-D8q_U_esHNwquJ4AaABAg,少年是貓派吧？,血の華美咲,0,2022-02-24T03:25:04Z
2429,-4bZ2JiKxTg,UgwwdQD5BGWYxXXD6Ct4AaABAg,兩種都有養 都喜歡 怎麼選？🤣<br>製作單位也太狠 還有暗藏的喜愛動物跟討厭動物選項,Kimchi&Rice,0,2021-10-16T01:07:43Z
2430,-4bZ2JiKxTg,UgzPGPCerOMrmv85eaJ4AaABAg,这集我的准度竟然和少年差不多。可恶，竟然败在这集😾😑,baby Luna,0,2021-10-12T15:41:37Z
2431,-4bZ2JiKxTg,UgxufClviD_IjbfKLEl4AaABAg,法令文深⋯狗派😂,Jean Jill,0,2021-10-12T15:02:32Z
2432,-4bZ2JiKxTg,UgzKZzyk5zpoduwWa1B4AaABAg,除了貓狗外的其他選項，我憑直覺都猜對了🤣🤣,hhh h,1,2021-10-10T06:27:15Z
2433,-4bZ2JiKxTg,Ugypmayjj54oz09yrol4AaABAg,是每個人都有養過貓或狗嗎?  不然的話有些人以為自己是貓或狗派 但他完全沒養過貓或狗<br><br><br>所以這問題要找真的有養過的人來測才比較有參考價值,GHYJ BBIO,0,2021-09-04T11:12:23Z
2434,-4bZ2JiKxTg,Ugwl6GcX0TTVWjkVLdZ4AaABAg,完全不符合支持讲的……很不准,baby Luna,0,2021-08-30T00:29:51Z
2435,-4bZ2JiKxTg,UgzA3pCelohYAnbyg-B4AaABAg,我覺得要先破除對貓和狗的刻板印象，才能正確答題。我養的貓裡面有的超級黏人，還會有分離焦慮，根本是一般人對狗的刻板印象。,李沛軒,0,2021-08-01T05:47:07Z
2436,-4bZ2JiKxTg,Ugw9e-aOibwJNROBQTl4AaABAg,大家覺得少年自己什麼派呢？我猜貓(///▽///),LuLu媽,1,2021-05-04T16:25:26Z
2437,-4bZ2JiKxTg,UgwhWlVyqa1LoCpYUl14AaABAg,看完好想遇到啊,Joyu Lin,0,2021-04-30T11:08:00Z
2438,-4bZ2JiKxTg,UgzMPDOzKOOm6kcJEHh4AaABAg,台灣80%的人都喜歡狗...(看面相不會準)<br>日本比較多人喜歡貓...<br>喜歡狗的還是占大多數<br>要是我回答...一律都說【狗】...準確機率會高很多,喵喵,0,2021-04-28T05:17:45Z
2439,-4bZ2JiKxTg,Ugxfjrv3JioCeWc1Ls54AaABAg,我聽了最開始對狗派和貓派的條件套在我身上好像沒有很準😂,莫妍,0,2021-04-25T03:54:05Z
2440,-4bZ2JiKxTg,UgxX9QIhzRfwQhX9mz94AaABAg,"<a href=""https://www.youtube.com/watch?v=-4bZ2JiKxTg&amp;t=5m35s"">5:35</a>右邊的妹子有ig嗎?<br>求好心人",姆,3,2021-04-18T11:38:10Z
2441,-4bZ2JiKxTg,Ugy2YWIxtwyqy5ekEqJ4AaABAg,很有趣欸！這個訂閱數跟關注度顯然是低估了~,林柏韜,0,2021-04-14T18:12:14Z
2442,-4bZ2JiKxTg,UgxDsGfrGVQTrPA-TCZ4AaABAg,前面開場路人怎麼都倒著走😂😂😂,嗲啊,2,2021-04-14T08:10:41Z
2443,-4bZ2JiKxTg,UgzOQgn9gqZwn_7KA2R4AaABAg,面相是對自己<br>不是對他人,apple,0,2021-04-10T09:56:21Z
2444,IW50M1-hXwM,UgwsyzwkP_YmigaHyEp4AaABAg,"<a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=20m46s"">20:46</a> 阿達開心得很可愛耶",Hao,0,2022-06-20T23:43:32Z
2445,IW50M1-hXwM,UgwYMNF5mv2Rj9rAGV54AaABAg,我快要被康康笑死 XD<br>阿達嘲諷超壞 XDD,S.卡歐利,0,2022-03-12T16:01:00Z
2446,IW50M1-hXwM,Ugzj1xYZP_8XUcKnroV4AaABAg,跟槌球無關真的超好笑,鄭永智,0,2021-12-25T15:56:02Z
2447,IW50M1-hXwM,Ugw2dCH4AyL5ynkh2vF4AaABAg,絕了我心裏想著電蚊拍康康就寫下了,王一三,0,2021-12-03T21:28:30Z
2448,IW50M1-hXwM,UgwpqZBSsBlQUgTEr_N4AaABAg,哈哈，其實覺得他們感情真的很好,April Wen,0,2021-11-25T05:03:12Z
2449,IW50M1-hXwM,Ugwj74HtMJDvtGmFbNp4AaABAg,前陣子和朋友出遊，回程塞車塞到懷疑人生<br>大家在車上一起玩，全員立馬一起復活XDD<br>超好玩!!!!,smilesun0027,0,2021-10-25T10:46:42Z
2450,IW50M1-hXwM,UgwwrV9eLpy7jf6D4KZ4AaABAg,康康的每個答案真的都超棒 都踩在猜題的盲點上,簡紹鈞,1,2021-09-16T09:40:40Z
2451,IW50M1-hXwM,UgxFu0L9Wqx8I7biN9N4AaABAg,"紀錄：<br><a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=22m17s"">22:17</a> 潛行的阿達莫名可愛XDD<br><a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=24m28s"">24:28</a> 阿達&quot;蛤&quot;<br><a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=33m05s"">33:05</a> 舉手達<br><a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=33m12s"">33:12</a> 勝利達<br><a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=34m04s"">34:04</a> &quot;胡椒粉&quot;<br><a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=34m09s"">34:09</a> 歡呼的眾人<br><a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=34m13s"">34:13</a> 再次勝利的阿達鏡頭",阿雲,3,2021-08-10T06:59:26Z
2452,IW50M1-hXwM,UgwsIAit4L5mk4PHn-h4AaABAg,康康真的暴怒了🤣🤣,瑄瑄,0,2021-06-13T06:44:05Z
2453,IW50M1-hXwM,UgxwzWAnqKY1QZkbLH14AaABAg,"<a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=26m11s"">26:11</a>神同步喔",趙奕欣,1,2021-05-21T07:03:14Z
2454,IW50M1-hXwM,UgyKf0zCfIyoTbjz1Yt4AaABAg,康康在心臟病就生氣了,黑色人,0,2021-05-13T10:49:51Z
2455,IW50M1-hXwM,Ugz6CXuYgtgBdd2cl3R4AaABAg,很有歷史感的遊戲欸！在安徒生童話裡面的〈旅伴〉的故事中就已經賭上性命和婚姻地在玩這個遊戲了,Tai-Yun HSIEH,0,2021-04-11T18:54:46Z
2456,IW50M1-hXwM,UgyVCngwhbFjJ5lrdwZ4AaABAg,"<a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=16m35s"">16:35</a>-<a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=16m40s"">16:40</a> 阿達說的東西應該是「三吊灶」。（童軍人飄過",Natsuko Fugane,0,2021-04-04T06:37:47Z
2457,IW50M1-hXwM,UgyE-S9xbmbO8146KCx4AaABAg,天啊這結尾太好笑了啦!!!!!!,YC TZ,0,2021-03-31T21:13:56Z
2458,IW50M1-hXwM,UgwkIUDWkPS4wslldIx4AaABAg,哈利出的題目都很機掰，太刁鑽了吧XD,黃嘉牧,0,2021-03-31T09:53:22Z
2459,IW50M1-hXwM,Ugy1cLU1lnG5bOp2uNB4AaABAg,"<a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=33m04s"">33:04</a> <a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=34m03s"">34:03</a> 達康出道以來最精采的段子！！！雙重一擊必殺！！！",宅知道臭臭3號,6,2021-03-30T11:46:11Z
2460,IW50M1-hXwM,UgyZyDFdwCNmUXK3dkl4AaABAg,教練🤣,Chin Laida,0,2021-03-30T07:41:41Z
2461,IW50M1-hXwM,Ugxu-jQePxTuhnDwXvZ4AaABAg,下次讓場外的幾位組一隊進來跟三人組pk這個遊戲吧,Herman,1,2021-03-30T05:59:54Z
2462,IW50M1-hXwM,UgxFJR2nsVWhOXqfqih4AaABAg,"<a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=26m11s"">26:11</a> 靠杯啊(同步",Bo Jun Huang,17,2021-03-29T08:57:20Z
2463,IW50M1-hXwM,UgwMGSwFvQAWTiVus6d4AaABAg,"<a href=""https://www.youtube.com/watch?v=IW50M1-hXwM&amp;t=26m00s"">26:00</a> 笑死了啦 靠北哦",sup193636,3,2021-03-29T06:07:09Z
2464,xP8DidSx9rc,Ugwp68j1GKeGw7g02Nx4AaABAg,康康是蟬專家吶~,展展,0,2021-07-13T06:12:55Z
2465,xP8DidSx9rc,UgyLHkGMohELOuWr8aV4AaABAg,"<a href=""https://www.youtube.com/watch?v=xP8DidSx9rc&amp;t=32m24s"">32:24</a> 其實不同命週期的蟬是不同的品種",ans H,1,2021-06-16T06:57:38Z
2466,xP8DidSx9rc,Ugz3mXL09qa7F_4h2Dp4AaABAg,剛開始看達康漫才表演的時候馬上被康康圈粉，<br>但多看一些達康的節目(尤其是達康還在講)我就變達粉和哈粉XDD<br>哈利的個性感覺超好，雖然有些怪異的癖好XDD 但感覺三觀很正，是個很單純可愛的女生！<br>影片裡各種反應和表情都超生動有趣！<br>阿達的表演、模仿和即興功力超強，即使是談話節目(非表演節目)也都可以感覺到阿達滿滿的表演才華，真的好厲害！,陳達達,0,2021-05-09T08:29:35Z
2467,xP8DidSx9rc,UgxpXXQwjfS8UHl1uId4AaABAg,生日禮物送槓子頭有夠過分的........,郭宗軒,0,2021-04-12T09:12:25Z
2468,xP8DidSx9rc,UgyVm214JS9bhSzeVz94AaABAg,我不捨得丟！！💕  槓子頭溫馨（劃不一樣的重點,Hsun-Chen Wu,1,2021-04-12T05:23:13Z
2469,xP8DidSx9rc,UgwQwtMqy84-6kUO1FZ4AaABAg,查了一下發現同名的公司負責人好多喔，看來阿達的確適合創業~,Chia-Yuan Lin,2,2021-04-05T18:45:02Z
2470,xP8DidSx9rc,Ugw2qcs-RCqHtUluSgp4AaABAg,好想念連女士，今天又有戲份XDDD,食攝人生事務所,1,2021-03-31T03:02:41Z
2471,xP8DidSx9rc,UgwumElNlNqwnsom0x94AaABAg,打開這集<br>康康：我好想做愛我好想做愛我很強我超強的！<br>之後樓下的人就大力關了窗戶，然後調大了電視的音量......<br>完蛋,Tu Amina,0,2021-03-30T05:56:44Z
2472,xP8DidSx9rc,Ugxe4UDX3eUrM8Z-zGZ4AaABAg,那邊有名的烤鴨⋯就萬香啊！,王淳正,1,2021-03-29T23:14:43Z
2473,xP8DidSx9rc,UgxK18gXMtCaUIlEJPh4AaABAg,我以後在路上看到地上的蟬，都要tag達康問問牠是否有享受到蟬生的使命xd,劉永鴻,2,2021-03-29T09:46:47Z
2474,xP8DidSx9rc,Ugxm5HVZRLzp0yGfERp4AaABAg,符水概念pizza真的太好笑😂,Ryan L,0,2021-03-29T05:58:06Z
2475,xP8DidSx9rc,Ugw36gX2AaWDMTx2afR4AaABAg,一夜七次郎　一生一次蟬<br>　　　　　　　　　2021.3.26---何瑞康,宅知道臭臭3號,6,2021-03-29T05:48:11Z
2476,xP8DidSx9rc,UgxWj1uBYLd7hvRMQ4t4AaABAg,唯心論好像不代表相信鬼神。<br><br>唯心論的宗旨是意識決定物質。<br>有一派的說法就是，因為有觀測者的存在，物質才存在。,貓團團,2,2021-03-29T04:36:52Z
2477,xP8DidSx9rc,UgycLEFHuXbU1m_Idw94AaABAg,瘋狗娛樂才五萬,張紘睿,0,2021-03-29T00:28:03Z
2478,xP8DidSx9rc,UgzoAn9PeJRv0WX8IQl4AaABAg,"<a href=""https://www.youtube.com/watch?v=xP8DidSx9rc&amp;t=7m57s"">7:57</a> 想起日本土方歲三的墓真的有人拿美乃滋去祭拜🤣 （銀魂）",ふぇー,0,2021-03-27T18:52:26Z
2479,xP8DidSx9rc,UgxveUQVzp1bLfPCHMR4AaABAg,蟬在叫 人壞掉,反叛,0,2021-03-27T15:59:02Z
2480,xP8DidSx9rc,UgyPHxtO4leKjQxSVC14AaABAg,明明沒有在看奇怪東西的我，還是心虛地把音量轉小了😅🤣😅🤣,S C,1,2021-03-27T14:35:55Z
2481,xP8DidSx9rc,Ugxcz-jUeXlyAG3DZa14AaABAg,光看開頭就必須來留言<br>康康我絕對可以！！！(邊跳求偶舞邊排隊),Hameggtoast火腿蛋土司,22,2021-03-27T14:09:48Z
2482,xP8DidSx9rc,UgwvWKtzILYBFoeKL1Z4AaABAg,第一次用這種角度看蟬叫，真的是在叫春,Bugtail,2,2021-03-27T12:49:01Z
2483,xP8DidSx9rc,Ugxjqigo_q6SYeHgsa14AaABAg,沖水的時候眼睛還是會閉起來吧......🤣,可可,0,2021-03-27T07:49:31Z
2484,7SOSt8k92aw,Ugxtik9z4fgn-eUxxLZ4AaABAg,🫠慘,a51274,0,2022-05-05T15:07:01Z
2485,7SOSt8k92aw,Ugymv2ETLsruakqB-Dx4AaABAg,我覺得很噁，並且同情Ｂ男，輕鬆的要背叛結婚的伴侶講的還真容易，真傻眼。難道這就是現代社會支持的觀念嗎？,Gerard W.,0,2021-04-07T16:55:34Z
2486,7SOSt8k92aw,Ugx8c11K716iVoowR1p4AaABAg,理性來說第一案對於A男渴求的是那種得不到的衝動，而A男也沒把重心放在跟案主的關係，B男就愛錯人，真心建議案主跟B男離婚，不然心裡的疙瘩會跟著妳一輩子，A男願意收妳就在一起，愛是不求回報的，相信他可以滿足妳想愛又愛不到的需求。然後感性來說真心祝福妳兩邊都是空，B男可以遇到更好的人，快離一離吧，傷害這段感情就算了別遺臭妳們的下一代。,Outils ZZ,0,2021-04-04T02:21:42Z
2487,7SOSt8k92aw,UgxJb2sGG3tWPRVpB5h4AaABAg,宇珊是不是有時候會情不自禁對豪平投射贊同又有點小佩服的眼神,Michael.Y,0,2021-04-03T02:15:36Z
2488,7SOSt8k92aw,UgxAzVjhYYUiEMaK68l4AaABAg,我表弟在大陸貿易公司工作，談了兩年多的女友是她的下屬，最後因為工作問題吵架分手，分手半年多，度日如年，每天喝酒度日。最後他同事介紹了一個緬甸的華人老師傅，做的修復姻緣的遠程法事，我表弟當時在當地購買了蠟燭，黃紙……一些東西，晚上凌晨左右配合的這個緬甸師傅的法事，叫什麽……牽緣術，最後1個多月左右成功複合。當時我不相信，最後我表弟介紹給我這個師傅遠程幫我做的通靈法事，我親自與去世的爺爺通靈溝通。真的很神奇，而且這個師傅是通靈成功之後才收法金的，之前通靈一分錢不收，而且第二次我讓這個師傅的徒弟翻譯告訴師傅幫我做的轉運法事，師傅超度了我的孩子嬰靈，甚至調理了我的運勢磁場還了陰債，幫我轉運旺財運法事，法事之後兩個月我的餐廳生意好了起來，穩賺了平時的很多錢。這個緬甸華人老師傅也會幫人法事中治病，在這裏為了感謝這個通靈師傅我親自為師傅推廣，通靈師傅徒弟的微信號：jamestang123456這個小徒弟很有耐心，幫我翻譯師傅講的，如果大家有需要可以加這個師傅徒弟的微信，這個小師傅是大陸人，希望我說的可以幫到大家，也算是感恩師傅了，順便積德向善，助人🙏,天使，祝福.,0,2021-03-31T16:48:31Z
2489,7SOSt8k92aw,UgySx9SsvZaZl5Cj62J4AaABAg,A是渣男B是工具人，渣男對女人的吸引力總是大於工具人的。   <br>宇珊真是越看愈可愛，默默的幫你們頻道刷一輪,wen chieh fang,4,2021-03-29T13:40:55Z
2490,7SOSt8k92aw,Ugy-OMFpSJiRq7Cf0Ml4AaABAg,哇等到很長的來信了～喜歡這集的結尾，好溫暖ㄛ(●°u°●)​ 」,weiwei wei,0,2021-03-28T15:17:38Z
2491,7SOSt8k92aw,UgzETH6b8m6A9JTxWBd4AaABAg,"第一個個案太自我了吧?,家人_朋友_工作_,都不是能擺上天平嗎?",山妻久人,1,2021-03-27T05:01:13Z
2492,7SOSt8k92aw,UgxJYwLgj1mk97WW-MV4AaABAg,都已經自己排序好Ａ男Ｂ男了，表示你心裡已經決定好順序了啊！！！誰會把第一選擇放在Ｂ呢？,Wei-Wen Chen,16,2021-03-26T22:36:41Z
2493,7SOSt8k92aw,Ugys5usMzj34IG8Wv994AaABAg,"我是ADHD的患者我29歲,今天聽完你們說的案例,我回想我的感情歷史我仔細一想好像只要我喜歡上一個男生我就會展開熱烈的追求直到那個男生到手為止但決定追之前我會先謹慎的思考這個人能不能追這個人到底是不是單身！這個對我來說非常的重要！如果這個人不是單身我就會把它轉成暗戀的方式默默的喜歡他畢竟喜歡這個動力可以讓我看到他的時候很開心啊這樣每天去上課去上班心情都變得不一樣了如果同時有一個人在追求我的話我可能會默默地跟這個人繼續當朋友，這件事情不會跟任何人說，但同時也會想要跟追我的那個人嘗試看看，但前提是那個人必須是我自己也有點好感的！",紀酷琪,3,2021-03-26T11:32:32Z
2494,7SOSt8k92aw,UgwLN7mA_a_BIkpf2g94AaABAg,希望第一個小姐快點跟A在一起 放B自由<br>什麼鍋配什麼蓋 B值得更好的女生^_^,Feyhs,0,2021-03-26T07:51:50Z
2495,7SOSt8k92aw,UgxQv3bVXRe2vB8dlWV4AaABAg,好不幸的B男，遇到KK,Wei Min Wong,0,2021-03-26T07:44:16Z
2496,7SOSt8k92aw,UgyE69XNFvbwvSSreFZ4AaABAg,好想再多聽啊，很喜歡豪平每次中途分享他在哪裡看到的書或是電影<br>讚讚的👍,fish瑜,1,2021-03-25T13:23:13Z
